example_id                                                                                                                                 | status  | run_time        |
./spec/components/dossiers/changes_component_spec.rb[1:2:1]                                                                                | passed  | 0.00295 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:3:1]                                                                                | passed  | 0.00287 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:4:1]                                                                                | passed  | 0.00378 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:5:1]                                                                                | passed  | 0.00651 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:6:1]                                                                                | passed  | 0.00328 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:7:1]                                                                                | passed  | 0.00322 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:8:1]                                                                                | passed  | 0.00341 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:8:2]                                                                                | passed  | 0.00342 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:9:1]                                                                                | passed  | 0.00528 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:9:2]                                                                                | passed  | 0.00334 seconds |
./spec/components/dossiers/en_construction_not_submitted_component_spec.rb[1:1]                                                            | passed  | 0.16647 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:1:1]                                                                          | passed  | 0.22448 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:1:2]                                                                          | passed  | 0.1093 seconds  |
./spec/components/dossiers/export_link_component_spec.rb[1:1:1:3:1]                                                                        | passed  | 0.20459 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:1:4:1]                                                                        | passed  | 0.17338 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:2:1]                                                                          | passed  | 0.2868 seconds  |
./spec/components/dossiers/export_link_component_spec.rb[1:1:2:2]                                                                          | passed  | 0.32034 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:2:3]                                                                          | passed  | 0.26737 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:2:4:1]                                                                        | passed  | 0.27541 seconds |
./spec/components/dossiers/export_link_component_spec.rb[1:1:3:1]                                                                          | passed  | 0.2212 seconds  |
./spec/components/dossiers/jdma_button_component_spec.rb[1:1:1]                                                                            | passed  | 0.02164 seconds |
./spec/components/dossiers/jdma_button_component_spec.rb[1:2:1]                                                                            | passed  | 0.01343 seconds |
./spec/components/dossiers/jdma_button_component_spec.rb[1:2:2]                                                                            | passed  | 0.0645 seconds  |
./spec/components/dossiers/pending_transfers_banner_component_spec.rb[1:1:1]                                                               | passed  | 0.00331 seconds |
./spec/components/dossiers/pending_transfers_banner_component_spec.rb[1:2:1]                                                               | passed  | 0.00299 seconds |
./spec/components/dossiers/pending_transfers_banner_component_spec.rb[1:2:2]                                                               | passed  | 0.0299 seconds  |
./spec/components/dossiers/pending_transfers_banner_component_spec.rb[1:3:1]                                                               | passed  | 0.00373 seconds |
./spec/components/dossiers/rna_component_spec.rb[1:1:1]                                                                                    | passed  | 0.04848 seconds |
./spec/components/dossiers/rna_component_spec.rb[1:2:1]                                                                                    | passed  | 0.02881 seconds |
./spec/components/dossiers/rna_component_spec.rb[1:3:1]                                                                                    | passed  | 0.03546 seconds |
./spec/components/dossiers/rna_component_spec.rb[1:4:1]                                                                                    | passed  | 0.17463 seconds |
./spec/components/dossiers/rna_component_spec.rb[1:5:1]                                                                                    | passed  | 0.03128 seconds |
./spec/components/dossiers/user_active_filters_component_spec.rb[1:1]                                                                      | passed  | 0.00633 seconds |
./spec/components/dossiers/user_active_filters_component_spec.rb[1:2]                                                                      | passed  | 0.00263 seconds |
./spec/components/dossiers/user_active_filters_component_spec.rb[1:3:1]                                                                    | passed  | 0.00245 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:1]                                                                   | passed  | 0.01644 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:2]                                                                   | passed  | 0.01387 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:3:1]                                                                 | passed  | 0.01669 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:4]                                                                   | passed  | 0.02871 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:5]                                                                   | passed  | 0.01871 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:6:1]                                                                 | passed  | 0.0078 seconds  |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:7:1]                                                                 | passed  | 0.01035 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:8:1]                                                                 | passed  | 0.00504 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:9]                                                                   | passed  | 0.01163 seconds |
./spec/components/dossiers/user_filter_panel_form_component_spec.rb[1:10:1]                                                                | passed  | 0.01884 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:1:1:1]                                                                 | passed  | 0.12201 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:1:1:2:1]                                                               | passed  | 0.10938 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:1:1:3:1]                                                               | passed  | 0.19795 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:1:1:3:2:1]                                                             | passed  | 0.1804 seconds  |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:1:2:1]                                                                 | passed  | 0.09785 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:1:2:2:1]                                                               | passed  | 0.1332 seconds  |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:2:1]                                                                   | passed  | 0.13249 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:2:2:1:1]                                                               | passed  | 0.10244 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:2:2:1:2:1]                                                             | passed  | 0.13776 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:2:2:2:1]                                                               | passed  | 0.12596 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:2:2:2:2:1]                                                             | passed  | 0.12734 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:3:1]                                                                   | passed  | 0.20287 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:3:2:1:1]                                                               | passed  | 0.13701 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:3:2:1:2:1]                                                             | passed  | 0.12536 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:3:2:2:1]                                                               | passed  | 0.14538 seconds |
./spec/components/editable_champ/drop_down_list_component_spec.rb[1:3:2:2:2:1]                                                             | passed  | 0.13225 seconds |
./spec/components/editable_champ/piece_justificative_component/piece_justificative_component_spec.rb[1:1:1]                                | passed  | 0.23445 seconds |
./spec/components/editable_champ/piece_justificative_component/piece_justificative_component_spec.rb[1:1:2:1]                              | passed  | 0.18129 seconds |
./spec/components/editable_champ/piece_justificative_component/piece_justificative_component_spec.rb[1:2:1]                                | passed  | 0.38758 seconds |
./spec/components/editable_champ/piece_justificative_component_spec.rb[1:1:1:1]                                                            | passed  | 0.19488 seconds |
./spec/components/editable_champ/piece_justificative_component_spec.rb[1:1:2:1]                                                            | passed  | 0.16959 seconds |
./spec/components/editable_champ/piece_justificative_component_spec.rb[1:1:3:1]                                                            | passed  | 0.16105 seconds |
./spec/components/editable_champ/piece_justificative_component_spec.rb[1:1:4:1]                                                            | passed  | 0.17595 seconds |
./spec/components/editable_champ/referentiel_component_spec.rb[1:1:1]                                                                      | passed  | 0.1235 seconds  |
./spec/components/editable_champ/referentiel_component_spec.rb[1:1:2]                                                                      | passed  | 0.11689 seconds |
./spec/components/editable_champ/referentiel_component_spec.rb[1:2:1]                                                                      | passed  | 0.10558 seconds |
./spec/components/editable_champ/referentiel_component_spec.rb[1:2:2]                                                                      | passed  | 0.13432 seconds |
./spec/components/instructeurs/procedure_summary_component_spec.rb[1:1]                                                                    | passed  | 0.07264 seconds |
./spec/components/instructeurs/procedure_summary_component_spec.rb[1:2]                                                                    | passed  | 0.05995 seconds |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:1:1]                                                                           | passed  | 0.07973 seconds |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:1:2]                                                                           | passed  | 0.0255 seconds  |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:1:3]                                                                           | passed  | 0.04593 seconds |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:2:1:1]                                                                         | passed  | 0.02364 seconds |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:2:2:1]                                                                         | passed  | 0.01683 seconds |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:2:3:1]                                                                         | passed  | 0.03896 seconds |
./spec/components/instructeurs/rdv_card_component_spec.rb[1:2:4:1]                                                                         | passed  | 0.02828 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:1:1]                                                                           | passed  | 0.06592 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:2:1]                                                                           | passed  | 0.06709 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:3:1]                                                                           | passed  | 0.0622 seconds  |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:4:1:1]                                                                         | passed  | 0.08142 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:4:1:2]                                                                         | passed  | 0.08957 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:4:1:3:1]                                                                       | passed  | 0.08847 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:4:2:1]                                                                         | passed  | 0.08199 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:5:1]                                                                           | passed  | 0.07288 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:6:1]                                                                           | passed  | 0.07341 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:1:7:1]                                                                           | passed  | 0.08986 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:2:1:1]                                                                           | passed  | 0.07222 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:2:2:1]                                                                           | passed  | 0.06524 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:2:3:1]                                                                           | passed  | 0.08587 seconds |
./spec/components/llm/suggestion_form_component_spec.rb[1:2:4:1]                                                                           | passed  | 0.10818 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:1:1]                                                                  | passed  | 0.02598 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:2:1]                                                                  | passed  | 0.06417 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:3:1]                                                                  | passed  | 0.02934 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:3:2:1]                                                                | passed  | 0.03336 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:3:3:1]                                                                | passed  | 0.03553 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:3:4:1]                                                                | passed  | 0.02017 seconds |
./spec/components/main_navigation/announces_link_component_spec.rb[1:4:1]                                                                  | passed  | 0.02927 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:1:1:1]                                                                    | passed  | 0.21328 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:1:2:1]                                                                    | passed  | 0.20483 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:1:3:1]                                                                    | passed  | 0.32088 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:1:4:1]                                                                    | passed  | 0.31288 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:2:1:1]                                                                    | passed  | 0.19945 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:2:2:1]                                                                    | passed  | 0.33697 seconds |
./spec/components/procedure/revision_changes_component_spec.rb[1:2:3:1]                                                                    | passed  | 0.26298 seconds |
./spec/components/procedures/pending_republish_component_spec.rb[1:1:1:1]                                                                  | passed  | 0.01321 seconds |
./spec/components/procedures/pending_republish_component_spec.rb[1:1:2:1]                                                                  | passed  | 0.01874 seconds |
./spec/components/revert_prefilled_button_component_spec.rb[1:1:1]                                                                         | passed  | 0.22003 seconds |
./spec/components/revert_prefilled_button_component_spec.rb[1:2:1]                                                                         | passed  | 0.19645 seconds |
./spec/components/revert_prefilled_button_component_spec.rb[1:3:1]                                                                         | passed  | 0.10068 seconds |
./spec/components/revert_prefilled_button_component_spec.rb[1:4:1]                                                                         | passed  | 0.16065 seconds |
./spec/components/revert_prefilled_button_component_spec.rb[1:5:1]                                                                         | passed  | 0.1148 seconds  |
./spec/components/tags_button_list_component_spec.rb[1:1]                                                                                  | passed  | 0.0334 seconds  |
./spec/components/tags_button_list_component_spec.rb[1:2]                                                                                  | passed  | 0.07926 seconds |
./spec/components/tags_button_list_component_spec.rb[1:3]                                                                                  | passed  | 0.03649 seconds |
./spec/components/tags_button_list_component_spec.rb[1:4]                                                                                  | passed  | 0.02162 seconds |
./spec/components/tags_button_list_component_spec.rb[1:5]                                                                                  | passed  | 0.0219 seconds  |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:1:1]                                                       | passed  | 0.00622 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:2:1]                                                       | passed  | 0.00974 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:3:1]                                                       | passed  | 0.01338 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:4:1]                                                       | passed  | 0.01176 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:5:1]                                                       | passed  | 0.011 seconds   |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:6:1]                                                       | passed  | 0.01225 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:7:1]                                                       | passed  | 0.00963 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:8:1]                                                       | passed  | 0.00968 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:9:1]                                                       | passed  | 0.0111 seconds  |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:10:1]                                                      | passed  | 0.01004 seconds |
./spec/components/types_de_champ_editor/conditions_errors_component_spec.rb[1:1:11:1]                                                      | passed  | 0.01359 seconds |
./spec/components/types_de_champ_editor/explication_component_spec.rb[1:1:1:1:1]                                                           | passed  | 0.06724 seconds |
./spec/components/types_de_champ_editor/explication_component_spec.rb[1:1:1:2:1]                                                           | passed  | 0.07057 seconds |
./spec/components/types_de_champ_editor/info_referentiel_component_spec.rb[1:1:1:1:1]                                                      | passed  | 0.07024 seconds |
./spec/components/types_de_champ_editor/info_referentiel_component_spec.rb[1:1:1:2:1]                                                      | passed  | 0.06001 seconds |
./spec/components/types_de_champ_editor/info_referentiel_component_spec.rb[1:1:2:1:1]                                                      | passed  | 0.11504 seconds |
./spec/components/types_de_champ_editor/info_referentiel_component_spec.rb[1:1:2:2:1]                                                      | passed  | 0.11218 seconds |
./spec/config/active_storage_spec.rb[1:1:1]                                                                                                | passed  | 0.147 seconds   |
./spec/config/active_storage_spec.rb[1:1:2]                                                                                                | passed  | 0.15789 seconds |
./spec/config/active_storage_spec.rb[1:2:1]                                                                                                | passed  | 0.01211 seconds |
./spec/config/active_storage_spec.rb[1:2:2]                                                                                                | passed  | 0.00926 seconds |
./spec/config/active_storage_spec.rb[1:2:3]                                                                                                | passed  | 0.01723 seconds |
./spec/config/active_storage_spec.rb[1:2:4]                                                                                                | passed  | 0.00594 seconds |
./spec/config/active_storage_spec.rb[1:2:5]                                                                                                | passed  | 0.00623 seconds |
./spec/config/active_storage_spec.rb[1:2:6]                                                                                                | passed  | 0.00582 seconds |
./spec/config/active_storage_spec.rb[1:2:7]                                                                                                | passed  | 0.00712 seconds |
./spec/config/active_storage_spec.rb[1:3:1:1]                                                                                              | passed  | 0.04463 seconds |
./spec/config/active_storage_spec.rb[1:3:2:1]                                                                                              | passed  | 0.04744 seconds |
./spec/config/active_storage_spec.rb[1:3:3:1]                                                                                              | passed  | 0.00491 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:1:1:1]                                                                    | passed  | 0.16178 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:1:2:1]                                                                    | passed  | 0.19979 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:1:2:2]                                                                    | passed  | 0.19476 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:1:2:3]                                                                    | passed  | 0.32579 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:1:2:4]                                                                    | passed  | 0.21998 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:1:3:1]                                                                    | passed  | 0.17637 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:2:1:1]                                                                    | passed  | 0.16473 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:2:2:1]                                                                    | passed  | 0.21102 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:2:3:1]                                                                    | passed  | 0.18962 seconds |
./spec/controllers/administrateurs/archives_controller_spec.rb[1:2:3:2]                                                                    | passed  | 0.18865 seconds |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:1:1]                                                                  | passed  | 0.20875 seconds |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:1:2:1]                                                                | passed  | 0.26896 seconds |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:2:1]                                                                  | passed  | 0.16764 seconds |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:3:1]                                                                  | passed  | 0.1244 seconds  |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:4:1]                                                                  | passed  | 0.15155 seconds |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:5:1]                                                                  | passed  | 0.1226 seconds  |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:1:6:1]                                                                  | passed  | 0.28121 seconds |
./spec/controllers/administrateurs/conditions_controller_spec.rb[1:2:1:1]                                                                  | passed  | 0.19267 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:1:1:1]                                                         | passed  | 0.00649 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:1:2:1]                                                         | passed  | 0.07255 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:2:1:1]                                                         | passed  | 0.02411 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:2:2:1]                                                         | passed  | 0.04111 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:3:1:1]                                                         | passed  | 0.02971 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:3:2:1]                                                         | passed  | 0.04069 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:4:1:1]                                                         | passed  | 0.02617 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:4:2:1]                                                         | passed  | 0.03832 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:5:1:1]                                                         | passed  | 0.03466 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:5:2:1]                                                         | passed  | 0.08075 seconds |
./spec/controllers/administrateurs/groupe_gestionnaire_controller_spec.rb[1:5:2:2]                                                         | passed  | 0.22145 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:1:1:1]                                                                      | passed  | 0.05578 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:1:2:1:1]                                                                    | passed  | 0.08564 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:1:2:2:1]                                                                    | passed  | 0.06273 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:1:2:3:1]                                                                    | passed  | 0.06193 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:1:3:1]                                                                      | passed  | 0.07445 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:2:1:1]                                                                      | passed  | 0.0833 seconds  |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:2:2:1:1]                                                                    | passed  | 0.06749 seconds |
./spec/controllers/administrateurs/jetons_controller_spec.rb[1:2:2:2:1]                                                                    | passed  | 0.06822 seconds |
